window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.6212
7.48,22.43,C#,minor,0.6831
14.95,29.91,C#,minor,0.7249
22.43,37.38,C#,minor,0.6149
29.91,44.86,C#,minor,0.636
37.38,52.34,C#,minor,0.635
44.86,59.81,E,major,0.5905
52.34,67.29,E,major,0.6862
59.81,74.77,G#,minor,0.6297
67.29,82.25,G#,minor,0.6363
74.77,89.72,C#,minor,0.5767
82.25,97.2,C#,minor,0.5855
89.72,104.68,G#,minor,0.7389
97.2,112.15,G#,minor,0.7831
104.68,119.63,G#,minor,0.7513
112.15,127.11,E,major,0.6514
119.63,134.58,F#,minor,0.4927
127.11,142.06,G#,minor,0.5135
134.58,149.54,G#,minor,0.6435
142.06,157.01,E,major,0.6868
149.54,164.49,G#,minor,0.6523
157.01,171.97,G#,minor,0.6152
164.49,179.44,E,major,0.636
171.97,186.92,E,major,0.8706
179.44,194.4,E,major,0.7495
186.92,201.87,C#,minor,0.4935
194.4,209.35,G#,minor,0.4959
201.87,216.83,G#,minor,0.5711
209.35,224.1,G#,minor,0.5287
