window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.9109
7.48,22.43,F#,major,0.7832
14.95,29.91,C#,major,0.8826
22.43,37.38,C#,major,0.8012
29.91,44.86,F#,major,0.8703
37.38,52.34,F#,major,0.863
44.86,59.81,C#,major,0.8184
52.34,67.29,F#,major,0.78
59.81,74.77,F#,major,0.8686
67.29,82.25,F#,major,0.8931
74.77,89.72,F#,major,0.914
82.25,97.2,F#,major,0.7679
89.72,104.68,C#,major,0.9066
97.2,112.15,C#,major,0.8058
104.68,119.63,F#,major,0.8587
112.15,127.11,C#,major,0.8464
119.63,134.58,C#,major,0.7814
127.11,142.06,F#,major,0.7661
134.58,149.54,F#,major,0.8049
142.06,157.01,F#,major,0.8493
149.54,164.49,F#,major,0.894
157.01,171.97,D#,minor,0.8165
164.49,179.44,D#,minor,0.843
171.97,186.92,C#,major,0.8247
179.44,194.4,C#,major,0.8731
186.92,201.87,C#,major,0.7883
194.4,209.35,F#,major,0.8467
201.87,216.83,F#,major,0.8312
209.35,224.3,F#,major,0.802
216.83,231.78,F#,major,0.8753
224.3,239.26,F#,major,0.8971
231.78,246.74,C#,major,0.9077
239.26,254.21,C#,major,0.8386
246.74,261.32,F#,major,0.662
