window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.7544
7.48,22.43,A,major,0.8631
14.95,29.91,A,major,0.8011
22.43,37.38,A,major,0.7272
29.91,44.86,F#,minor,0.6893
37.38,52.34,F#,minor,0.7783
44.86,59.81,A,major,0.6968
52.34,67.29,C#,major,0.709
59.81,74.77,C#,major,0.6689
67.29,82.25,F#,minor,0.5905
74.77,89.72,A,major,0.6949
82.25,97.2,A,major,0.7161
89.72,104.68,A,major,0.7874
97.2,112.15,A,major,0.8093
104.68,119.63,A,major,0.7406
112.15,127.11,F#,minor,0.652
119.63,134.58,F#,minor,0.7948
127.11,142.06,F#,minor,0.7404
134.58,149.54,C#,major,0.7847
142.06,157.01,C#,major,0.7043
149.54,164.49,F#,minor,0.5311
157.01,171.97,A,major,0.736
164.49,179.44,A,major,0.7103
171.97,186.92,C#,major,0.8094
179.44,194.4,C#,major,0.9208
186.92,201.87,C#,major,0.7099
194.4,209.35,C#,major,0.5833
201.87,216.83,A,major,0.4863
209.35,224.3,F#,minor,0.6789
216.83,231.78,A,major,0.8388
224.3,237.68,A,major,0.7339
