window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.8056
7.48,22.43,G#,major,0.8847
14.95,29.91,G#,major,0.7668
22.43,37.38,C,minor,0.4929
29.91,44.86,C,minor,0.5972
37.38,52.34,C,minor,0.6367
44.86,59.81,C,minor,0.8354
52.34,67.29,G#,major,0.9195
59.81,74.77,F,minor,0.8479
67.29,82.25,G#,major,0.8283
74.77,89.72,G#,major,0.8461
82.25,97.2,G#,major,0.8818
89.72,104.68,C,minor,0.7418
97.2,112.15,G#,major,0.671
104.68,119.63,C,minor,0.5773
112.15,127.11,G#,major,0.7825
119.63,134.58,G#,major,0.8692
127.11,142.06,F,minor,0.7919
134.58,149.54,G#,major,0.7878
142.06,157.01,G#,minor,0.7192
149.54,164.49,G#,minor,0.8292
157.01,171.97,G#,minor,0.7415
164.49,179.44,G#,major,0.7578
171.97,186.92,D#,major,0.891
179.44,194.4,D#,major,0.8833
186.92,201.87,G#,major,0.8809
194.4,209.35,F,minor,0.8274
201.87,216.83,F,minor,0.8158
209.35,224.3,F,minor,0.8807
216.83,231.78,F,minor,0.8078
224.3,239.26,G#,major,0.8407
231.78,246.74,G#,major,0.8469
239.26,250.2,C#,major,0.6727
