window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.6957
7.48,22.43,G,major,0.5737
14.95,29.91,G,major,0.7468
22.43,37.38,C,major,0.7776
29.91,44.86,C,major,0.7916
37.38,52.34,G,minor,0.776
44.86,59.81,D#,major,0.9166
52.34,67.29,D#,major,0.9227
59.81,74.77,D#,major,0.811
67.29,82.25,D#,major,0.655
74.77,89.72,D#,minor,0.7065
82.25,97.2,G,minor,0.6604
89.72,104.68,C,major,0.8035
97.2,112.15,C,major,0.7613
104.68,119.63,G,minor,0.5741
112.15,127.11,D#,major,0.8275
119.63,134.58,D#,major,0.8799
127.11,142.06,D#,major,0.8113
134.58,149.54,D#,major,0.7677
142.06,157.01,G#,major,0.5395
149.54,164.49,C,minor,0.6212
157.01,171.97,G#,major,0.7654
164.49,179.44,D#,major,0.6672
171.97,186.92,D#,major,0.7288
179.44,194.4,D#,major,0.9363
186.92,201.87,D#,major,0.8601
194.4,209.35,A#,major,0.838
201.87,216.83,D#,major,0.9234
209.35,224.3,D#,major,0.9192
216.83,231.78,A#,major,0.8777
224.3,239.26,D#,major,0.816
231.78,246.74,D#,major,0.7468
239.26,254.21,D#,major,0.9238
246.74,255.28,D#,major,0.84
