window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.6988
7.48,22.43,F#,minor,0.6216
14.95,29.91,D,major,0.6606
22.43,37.38,D,major,0.5363
29.91,44.86,E,minor,0.5083
37.38,52.34,E,minor,0.4506
44.86,59.81,E,minor,0.3738
52.34,67.29,E,minor,0.3954
59.81,74.77,F#,minor,0.3659
67.29,82.25,F#,minor,0.5485
74.77,89.72,F#,minor,0.5237
82.25,97.2,F#,minor,0.4193
89.72,104.68,D,major,0.3977
97.2,112.15,F#,minor,0.4041
104.68,119.63,E,minor,0.3894
112.15,127.11,E,minor,0.4572
119.63,134.58,B,minor,0.4519
127.11,142.06,F#,minor,0.4449
134.58,149.54,E,minor,0.2601
142.06,157.01,E,minor,0.4621
149.54,164.49,E,minor,0.457
157.01,171.97,F#,minor,0.4671
164.49,179.44,E,minor,0.3386
171.97,186.92,E,minor,0.4026
179.44,194.4,F#,minor,0.4394
186.92,201.87,F#,minor,0.6191
194.4,209.35,F#,minor,0.568
201.87,212.81,F#,minor,0.5189
