window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.67
7.48,22.43,F#,minor,0.6792
14.95,29.91,A,major,0.6473
22.43,37.38,A,major,0.5423
29.91,44.86,D,major,0.5157
37.38,52.34,A,major,0.569
44.86,59.81,C#,minor,0.7505
52.34,67.29,A,major,0.6371
59.81,74.77,D,major,0.6447
67.29,82.25,F#,minor,0.6846
74.77,89.72,A,major,0.7962
82.25,97.2,A,major,0.6133
89.72,104.68,A,major,0.5524
97.2,112.15,A,major,0.6887
104.68,119.63,E,major,0.7551
112.15,127.11,A,major,0.7653
119.63,134.58,A,major,0.7
127.11,142.06,C#,minor,0.7059
134.58,149.54,D,major,0.6718
142.06,157.01,D,major,0.6708
149.54,164.49,F#,minor,0.8052
157.01,171.97,A,major,0.7606
164.49,179.44,A,major,0.7023
171.97,186.92,F#,minor,0.6775
179.44,194.4,A,major,0.7405
186.92,201.87,A,major,0.753
194.4,209.35,A,major,0.7461
201.87,216.83,F#,minor,0.606
209.35,224.3,F#,minor,0.7358
216.83,231.78,A,major,0.8005
224.3,239.26,A,major,0.6644
231.78,246.74,A,major,0.6433
239.26,254.21,A,major,0.756
246.74,260.02,D,major,0.8754
