window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.6043
7.48,22.43,C,major,0.6451
14.95,29.91,D,minor,0.667
22.43,37.38,D,minor,0.796
29.91,44.86,F,major,0.8505
37.38,52.34,F,major,0.8198
44.86,59.81,F,major,0.7116
52.34,67.29,A,minor,0.5238
59.81,74.77,G,major,0.6287
67.29,82.25,G,minor,0.7178
74.77,89.72,G,minor,0.7349
82.25,97.2,G,minor,0.7129
89.72,104.68,G,minor,0.7615
97.2,112.15,G,minor,0.7402
104.68,119.63,C,major,0.7842
112.15,127.11,F,major,0.7985
119.63,134.58,F,major,0.7157
127.11,142.06,F,major,0.5434
134.58,149.54,G,minor,0.583
142.06,157.01,G,minor,0.6044
149.54,164.49,D,minor,0.6401
157.01,171.97,D,minor,0.6817
164.49,179.44,D,minor,0.6751
171.97,186.92,G,minor,0.7719
179.44,194.4,F,major,0.8758
186.92,201.87,F,major,0.8662
194.4,209.35,A,minor,0.7302
201.87,216.83,A,minor,0.6715
209.35,224.3,C,major,0.6465
216.83,231.78,D#,minor,0.6327
224.3,239.26,D#,minor,0.8133
231.78,246.74,D#,minor,0.7651
239.26,250.85,D#,minor,0.4488
