window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.9142
7.48,22.43,B,major,0.6484
14.95,29.91,G#,minor,0.503
22.43,37.38,G#,minor,0.5161
29.91,44.86,B,major,0.6867
37.38,52.34,B,major,0.9927
44.86,59.81,B,major,0.9534
52.34,67.29,B,major,0.8569
59.81,74.77,D#,minor,0.4869
67.29,82.25,F#,minor,0.5054
74.77,89.72,D,major,0.5334
82.25,97.2,E,minor,0.499
89.72,104.68,E,major,0.5882
97.2,112.15,B,major,0.5662
104.68,119.63,B,major,0.5423
112.15,127.11,B,major,0.6102
119.63,134.58,B,major,0.6191
127.11,142.06,B,major,0.4714
134.58,149.54,F#,minor,0.4592
142.06,157.01,F#,minor,0.471
149.54,164.49,E,minor,0.5048
157.01,171.97,B,major,0.6257
164.49,179.44,B,major,0.7561
171.97,186.92,E,major,0.5044
179.44,194.4,B,major,0.9567
186.92,201.87,B,major,0.9113
194.4,209.35,B,major,0.9393
201.87,216.83,E,major,0.4963
209.35,224.3,F#,minor,0.6529
216.83,231.78,F#,minor,0.5341
224.3,239.26,E,major,0.4351
231.78,246.74,D,major,0.5618
239.26,254.21,D,major,0.8849
246.74,257.72,D,major,0.7683
