window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.9315
7.48,22.43,C,major,0.9299
14.95,29.91,A,minor,0.8729
22.43,37.38,A,major,0.7487
29.91,44.86,D,minor,0.8978
37.38,52.34,D,minor,0.9227
44.86,59.81,D,minor,0.9165
52.34,67.29,D,minor,0.8152
59.81,74.77,F,major,0.7449
67.29,82.25,C,major,0.8507
74.77,89.72,F,major,0.8382
82.25,97.2,D,minor,0.7992
89.72,104.68,D,minor,0.8975
97.2,112.15,D,minor,0.8572
104.68,119.63,F,major,0.7342
112.15,127.11,D,minor,0.9226
119.63,134.58,D,minor,0.9293
127.11,142.06,D,minor,0.8171
134.58,149.54,C,major,0.7744
142.06,157.01,D,minor,0.6436
149.54,164.49,D,minor,0.778
157.01,171.97,D,minor,0.8922
164.49,179.44,D,minor,0.8948
171.97,186.92,D,minor,0.8285
179.44,194.4,F,major,0.6941
186.92,201.87,C,major,0.9455
194.4,209.35,C,major,0.8725
201.87,216.83,D,minor,0.8523
209.35,224.3,D,minor,0.9111
216.83,231.78,D,minor,0.9186
224.3,239.26,D,minor,0.9196
231.78,246.74,D,minor,0.863
239.26,254.21,D,minor,0.8001
246.74,261.69,C,major,0.9066
254.21,269.17,C,major,0.9438
261.69,276.64,A,minor,0.8005
269.17,284.12,D,minor,0.9034
276.64,291.6,D,minor,0.8048
284.12,299.07,D,minor,0.7966
291.6,304.02,D,minor,0.7064
