window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.5241
7.48,22.43,E,minor,0.5792
14.95,29.91,E,minor,0.5644
22.43,37.38,E,minor,0.431
29.91,44.86,E,major,0.4351
37.38,52.34,B,major,0.5669
44.86,59.81,B,major,0.541
52.34,67.29,E,major,0.5829
59.81,74.77,E,major,0.526
67.29,82.25,E,major,0.4742
74.77,89.72,E,major,0.5101
82.25,97.2,E,major,0.5453
89.72,104.68,E,major,0.5653
97.2,112.15,B,major,0.6337
104.68,119.63,E,major,0.5749
112.15,127.11,E,major,0.6452
119.63,134.58,E,major,0.688
127.11,142.06,E,major,0.6964
134.58,149.54,E,major,0.6233
142.06,157.01,E,major,0.6124
149.54,164.49,E,major,0.685
157.01,171.97,E,major,0.7566
164.49,179.44,E,major,0.6818
171.97,186.92,E,major,0.5793
179.44,194.4,E,major,0.5263
186.92,201.87,E,major,0.6689
194.4,209.35,E,minor,0.8202
201.87,209.54,E,minor,0.8394
