window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.53
7.48,22.43,G,major,0.6647
14.95,29.91,G,major,0.8086
22.43,37.38,G,major,0.7511
29.91,44.86,A,minor,0.6894
37.38,52.34,A,minor,0.8101
44.86,59.81,A,minor,0.86
52.34,67.29,A,minor,0.8905
59.81,74.77,A,minor,0.7239
67.29,82.25,A,minor,0.6299
74.77,89.72,G,major,0.7727
82.25,97.2,G,major,0.696
89.72,104.68,A,minor,0.7727
97.2,112.15,A,minor,0.7911
104.68,119.63,A,minor,0.8642
112.15,127.11,G,major,0.7398
119.63,134.58,G,major,0.702
127.11,142.06,A,minor,0.7894
134.58,149.54,A,minor,0.7729
142.06,157.01,A,minor,0.7938
149.54,164.49,A,minor,0.8374
157.01,171.97,A,minor,0.7642
164.49,179.44,A,minor,0.7985
171.97,186.92,D,major,0.6349
179.44,194.4,D,major,0.5648
186.92,196.49,D,major,0.5964
