window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.2734
7.48,22.43,D#,major,0.4517
14.95,29.91,D#,major,0.5566
22.43,37.38,D#,major,0.4217
29.91,44.86,G#,minor,0.4365
37.38,52.34,E,major,0.5851
44.86,59.81,G#,minor,0.6411
52.34,67.29,G#,minor,0.525
59.81,74.77,G#,minor,0.3951
67.29,82.25,G#,minor,0.3589
74.77,89.72,G#,minor,0.3244
82.25,97.2,A,major,0.3211
89.72,104.68,G#,minor,0.3817
97.2,112.15,G#,minor,0.4715
104.68,119.63,G#,minor,0.436
112.15,127.11,A,minor,0.3874
119.63,134.58,A,minor,0.5426
127.11,142.06,A,major,0.4645
134.58,149.54,D#,major,0.4155
142.06,157.01,E,major,0.4809
149.54,164.49,E,major,0.6268
157.01,171.97,E,major,0.5661
164.49,179.44,G#,minor,0.5084
171.97,186.92,G#,minor,0.409
179.44,194.4,D#,major,0.3851
186.92,201.87,G#,minor,0.3706
194.4,209.35,G#,minor,0.3559
201.87,212.18,G#,minor,0.4885
