window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.3735
7.48,22.43,D,major,0.4116
14.95,29.91,D,major,0.5082
22.43,37.38,D,major,0.4984
29.91,44.86,F#,minor,0.3724
37.38,52.34,D,minor,0.3793
44.86,59.81,E,minor,0.3958
52.34,67.29,E,minor,0.4642
59.81,74.77,E,minor,0.3505
67.29,82.25,D,minor,0.3141
74.77,89.72,E,minor,0.4003
82.25,97.2,D,major,0.3943
89.72,104.68,D,major,0.4465
97.2,112.15,D,major,0.4964
104.68,119.63,E,minor,0.441
112.15,127.11,E,minor,0.3943
119.63,134.58,D,major,0.3873
127.11,142.06,D,major,0.4804
134.58,149.54,E,minor,0.4861
142.06,157.01,E,minor,0.3893
149.54,164.49,G,major,0.5917
157.01,171.97,C,major,0.767
164.49,179.44,G,major,0.6047
171.97,186.92,D,major,0.7972
179.44,194.4,D,major,0.4978
186.92,201.87,D,major,0.4534
194.4,209.35,D,major,0.4318
201.87,216.83,E,minor,0.4216
209.35,224.3,D,minor,0.5165
216.83,231.78,D,minor,0.6144
224.3,239.26,D,major,0.5307
231.78,246.74,E,minor,0.5478
239.26,254.21,D,major,0.4149
246.74,261.69,D,major,0.4399
254.21,269.17,G,major,0.4011
261.69,269.75,G,major,0.5844
