window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.6729
7.48,22.43,C,minor,0.6888
14.95,29.91,C,minor,0.6155
22.43,37.38,F#,major,0.3393
29.91,44.86,F,minor,0.4709
37.38,52.34,F,minor,0.5587
44.86,59.81,C,major,0.7134
52.34,67.29,C,major,0.8506
59.81,74.77,C,major,0.7728
67.29,82.25,C,minor,0.7179
74.77,89.72,C,major,0.807
82.25,97.2,C,major,0.775
89.72,104.68,C,minor,0.5012
97.2,112.15,F#,minor,0.4467
104.68,119.63,F#,minor,0.4106
112.15,127.11,F,minor,0.5232
119.63,134.58,C,major,0.6888
127.11,142.06,C,major,0.8116
134.58,149.54,C,major,0.7762
142.06,157.01,C,minor,0.7462
149.54,164.49,C,major,0.7246
157.01,171.97,C,major,0.7061
164.49,179.44,C,minor,0.6862
171.97,186.92,C,minor,0.7266
179.44,194.4,C,major,0.6965
186.92,201.87,C,major,0.7268
194.4,209.35,C,minor,0.7319
201.87,216.83,C,major,0.6432
209.35,224.3,C,major,0.7096
216.83,231.78,A,minor,0.6446
224.3,234.15,A,minor,0.4889
