window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.4433
7.48,22.43,D,minor,0.3882
14.95,29.91,D,minor,0.4333
22.43,37.38,D,minor,0.5089
29.91,44.86,D,minor,0.5563
37.38,52.34,D,minor,0.4753
44.86,59.81,D,minor,0.3697
52.34,67.29,D,minor,0.424
59.81,74.77,D,minor,0.4564
67.29,82.25,C#,minor,0.4509
74.77,89.72,C#,minor,0.4175
82.25,97.2,C#,major,0.3712
89.72,104.68,D,minor,0.4826
97.2,112.15,D,minor,0.5301
104.68,119.63,D,minor,0.6778
112.15,127.11,D,minor,0.6261
119.63,134.58,D,minor,0.4144
127.11,142.06,D,minor,0.4043
134.58,149.54,D,minor,0.4241
142.06,157.01,D,minor,0.4544
149.54,164.49,D,minor,0.4446
157.01,171.97,D,minor,0.5205
164.49,179.44,D,minor,0.538
171.97,182.21,C#,minor,0.4815
