window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.8217
7.48,22.43,D,minor,0.5506
14.95,29.91,D,minor,0.588
22.43,37.38,D,minor,0.7201
29.91,44.86,D,minor,0.7025
37.38,52.34,D,minor,0.6778
44.86,59.81,D,minor,0.7408
52.34,67.29,D,minor,0.8304
59.81,74.77,D,minor,0.8677
67.29,82.25,D,minor,0.7254
74.77,89.72,D,minor,0.6556
82.25,97.2,D,minor,0.7181
89.72,104.68,D,minor,0.5712
97.2,112.15,D,minor,0.6319
104.68,119.63,D,minor,0.7958
112.15,127.11,D,minor,0.7072
119.63,134.58,D,minor,0.7214
127.11,142.06,D,minor,0.7805
134.58,149.54,D,minor,0.7011
142.06,157.01,D,minor,0.6493
149.54,164.49,D,minor,0.7072
157.01,171.97,D,minor,0.7719
164.49,179.44,D,major,0.6602
171.97,186.92,D,major,0.6774
179.44,194.4,D,minor,0.7912
186.92,201.87,D,minor,0.6162
194.4,209.35,F,major,0.602
201.87,216.83,D,minor,0.5806
209.35,224.3,D,minor,0.7025
216.83,231.78,D,minor,0.7254
224.3,239.26,D,minor,0.7638
231.78,246.74,D,minor,0.7259
239.26,254.21,D,minor,0.6044
246.74,261.69,D,minor,0.6285
254.21,269.17,D,minor,0.7486
261.69,276.64,D,minor,0.8671
269.17,284.12,D,minor,0.804
276.64,285.28,D,major,0.7268
