window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.6995
7.48,22.43,D#,minor,0.6394
14.95,29.91,B,major,0.5418
22.43,37.38,F#,major,0.5296
29.91,44.86,F#,major,0.5435
37.38,52.34,F#,major,0.5705
44.86,59.81,F#,major,0.795
52.34,67.29,F#,major,0.8648
59.81,74.77,F#,major,0.7972
67.29,82.25,F#,major,0.7122
74.77,89.72,F#,major,0.7268
82.25,97.2,F#,major,0.7665
89.72,104.68,F#,major,0.7602
97.2,112.15,F#,major,0.6483
104.68,119.63,B,major,0.7276
112.15,127.11,B,major,0.7385
119.63,134.58,F#,major,0.6994
127.11,142.06,F#,major,0.8001
134.58,149.54,F#,major,0.8291
142.06,157.01,F#,major,0.8893
149.54,164.49,F#,major,0.7592
157.01,171.97,F#,major,0.7198
164.49,179.44,F#,major,0.7465
171.97,186.92,F#,major,0.7656
179.44,194.4,F#,major,0.6947
186.92,201.87,D#,minor,0.6046
194.4,209.35,A#,minor,0.67
201.87,216.83,A#,minor,0.6273
209.35,224.3,A#,minor,0.6122
216.83,231.78,A#,minor,0.5534
224.3,239.26,C,minor,0.6552
231.78,246.74,C,minor,0.6665
239.26,254.21,C,minor,0.7251
246.74,261.69,C,minor,0.5869
254.21,269.17,C,minor,0.5037
261.69,276.64,C,minor,0.5292
269.17,280.31,C,minor,0.5671
