window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.8525
7.48,22.43,C,minor,0.7518
14.95,29.91,C,minor,0.7854
22.43,37.38,C,minor,0.5312
29.91,44.86,A#,major,0.4358
37.38,52.34,D#,major,0.4736
44.86,59.81,D#,major,0.454
52.34,67.29,A#,major,0.4046
59.81,74.77,C,major,0.4981
67.29,82.25,E,minor,0.6057
74.77,89.72,E,minor,0.5133
82.25,97.2,E,minor,0.4155
89.72,104.68,C,major,0.5743
97.2,112.15,A#,major,0.5034
104.68,119.63,A#,major,0.4684
112.15,127.11,A#,major,0.5095
119.63,134.58,A#,major,0.4875
127.11,142.06,D#,major,0.5705
134.58,149.54,D#,major,0.6358
142.06,157.01,D#,major,0.4224
149.54,164.49,E,minor,0.6929
157.01,171.97,E,minor,0.6657
164.49,179.44,A,major,0.469
171.97,186.92,B,major,0.5776
179.44,189.68,E,major,0.5292
