window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.8925
7.48,22.43,D#,major,0.9434
14.95,29.91,D#,major,0.8949
22.43,37.38,D#,major,0.9645
29.91,44.86,G,minor,0.7661
37.38,52.34,G,major,0.8669
44.86,59.81,C,major,0.8573
52.34,67.29,C,major,0.9166
59.81,74.77,C,major,0.9196
67.29,82.25,D,minor,0.7114
74.77,89.72,F,major,0.7797
82.25,97.2,F,major,0.8895
89.72,104.68,D,minor,0.8695
97.2,112.15,D,minor,0.8917
104.68,119.63,D,minor,0.584
112.15,127.11,A#,major,0.6647
119.63,134.58,G,minor,0.6941
127.11,142.06,G,minor,0.575
134.58,149.54,F,minor,0.497
142.06,157.01,D#,major,0.4515
149.54,164.49,G,minor,0.5583
157.01,171.97,C,major,0.6246
164.49,179.44,C,major,0.6248
171.97,186.92,C,major,0.7246
179.44,194.4,C,major,0.5676
186.92,201.87,D,minor,0.5181
194.4,209.35,D,minor,0.7038
201.87,216.83,F,major,0.7675
209.35,224.3,C,major,0.6573
216.83,231.78,F,major,0.6415
224.3,239.26,F,major,0.5156
231.78,246.74,D,minor,0.7419
239.26,254.21,F,major,0.7897
246.74,261.69,F,major,0.7279
254.21,269.17,F,major,0.4008
261.69,276.64,F#,minor,0.4632
269.17,284.12,F,major,0.6729
276.64,291.6,F,major,0.7872
284.12,299.07,D,minor,0.8156
291.6,306.55,D,minor,0.7061
299.07,314.03,D,minor,0.4813
306.55,321.5,A#,major,0.7534
314.03,328.98,D#,major,0.8966
321.5,330.77,D#,major,0.8132
