window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.528
7.48,22.43,D,major,0.496
14.95,29.91,B,minor,0.5243
22.43,37.38,B,minor,0.5616
29.91,44.86,B,minor,0.4862
37.38,52.34,D,major,0.5486
44.86,59.81,F#,minor,0.6707
52.34,67.29,F#,minor,0.6289
59.81,74.77,D,major,0.6622
67.29,82.25,D,major,0.7066
74.77,89.72,D,major,0.6527
82.25,97.2,B,minor,0.6952
89.72,104.68,B,minor,0.6446
97.2,112.15,B,minor,0.6036
104.68,119.63,F#,minor,0.6309
112.15,127.11,D,major,0.6296
119.63,134.58,D,major,0.7247
127.11,142.06,D,major,0.7417
134.58,149.54,D,major,0.6351
142.06,157.01,B,minor,0.6908
149.54,164.49,B,minor,0.7337
157.01,171.97,B,minor,0.7384
164.49,179.44,B,minor,0.5734
171.97,186.92,B,minor,0.5851
179.44,194.4,B,minor,0.5973
186.92,201.87,D,major,0.7281
194.4,209.35,D,major,0.6855
201.87,216.83,B,minor,0.6462
209.35,224.3,B,minor,0.7824
216.83,228.18,B,minor,0.7963
