window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.8333
7.48,22.43,D#,major,0.7246
14.95,29.91,G#,major,0.8116
22.43,37.38,G#,major,0.7989
29.91,44.86,G#,major,0.5969
37.38,52.34,G,minor,0.6147
44.86,59.81,D#,major,0.5813
52.34,67.29,A#,minor,0.6433
59.81,74.77,C#,major,0.7552
67.29,82.25,C#,major,0.7572
74.77,89.72,F#,major,0.7822
82.25,97.2,C#,major,0.7613
89.72,104.68,G#,major,0.7289
97.2,112.15,G#,major,0.7665
104.68,119.63,G#,major,0.7484
112.15,127.11,G,minor,0.5901
119.63,134.58,G,minor,0.6557
127.11,142.06,C#,major,0.6382
134.58,149.54,A#,minor,0.7381
142.06,157.01,F#,major,0.7222
149.54,164.49,C#,major,0.809
157.01,171.97,F#,major,0.8387
164.49,179.44,G#,major,0.663
171.97,186.92,G#,major,0.7385
179.44,194.4,C,minor,0.5882
186.92,201.87,D#,major,0.9258
194.4,209.35,D#,major,0.8774
201.87,216.83,A#,minor,0.5897
209.35,224.3,C#,major,0.7461
216.83,231.78,C#,major,0.8207
224.3,239.26,F#,major,0.778
231.78,246.74,F#,major,0.8187
239.26,254.21,F#,major,0.88
246.74,257.18,F#,major,0.8308
