window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8163
7.48,22.43,E,major,0.7601
14.95,29.91,E,major,0.4988
22.43,37.38,E,major,0.2456
29.91,44.86,F#,minor,0.2655
37.38,52.34,E,major,0.3004
44.86,59.81,A,major,0.4023
52.34,67.29,D,major,0.6137
59.81,74.77,D,major,0.7369
67.29,82.25,D,major,0.7309
74.77,89.72,D,major,0.4788
82.25,97.2,F#,minor,0.2728
89.72,104.68,F#,minor,0.2667
97.2,112.15,F#,minor,0.2268
104.68,119.63,F#,minor,0.2838
112.15,127.11,D,major,0.5708
119.63,134.58,D,major,0.738
127.11,142.06,D,major,0.7639
134.58,149.54,D,major,0.622
142.06,157.01,D,major,0.4947
149.54,164.49,D,major,0.6351
157.01,171.97,D,major,0.7023
164.49,179.44,D,major,0.7314
171.97,186.92,D,major,0.8177
179.44,194.4,D,major,0.8531
186.92,201.87,D,major,0.7356
194.4,209.35,D,major,0.6533
201.87,216.83,D,major,0.7945
209.35,224.3,D,major,0.7262
216.83,231.78,D,major,0.6538
224.3,239.26,D,major,0.7027
231.78,246.74,B,minor,0.7781
239.26,251.19,E,major,0.8437
