window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.7801
7.48,22.43,C,major,0.79
14.95,29.91,C,major,0.7677
22.43,37.38,C,major,0.8452
29.91,44.86,C,major,0.768
37.38,52.34,G,major,0.6578
44.86,59.81,D,major,0.6149
52.34,67.29,G,major,0.7554
59.81,74.77,C,major,0.8671
67.29,82.25,C,major,0.7221
74.77,89.72,F,major,0.8714
82.25,97.2,C,major,0.8125
89.72,104.68,C,major,0.7764
97.2,112.15,C,major,0.7497
104.68,119.63,C,major,0.798
112.15,127.11,C,major,0.8744
119.63,134.58,C,major,0.8682
127.11,142.06,C,major,0.8304
134.58,149.54,G,major,0.6896
142.06,157.01,D,major,0.7452
149.54,164.49,A,minor,0.8135
157.01,171.97,C,major,0.8033
164.49,179.44,C,major,0.6388
171.97,186.92,A,minor,0.5378
179.44,194.4,A,minor,0.7515
186.92,201.87,C,major,0.7831
194.4,209.35,C,major,0.7701
201.87,216.83,C,major,0.8335
209.35,224.3,C,major,0.8275
216.83,231.78,G,major,0.7303
224.3,239.26,G,major,0.8555
231.78,246.74,G,major,0.9391
239.26,254.21,C,major,0.858
246.74,261.69,A,minor,0.641
254.21,269.17,A,minor,0.8646
261.69,276.64,F,major,0.8475
269.17,284.12,C,major,0.7729
276.64,291.6,C,major,0.7639
284.12,299.07,C,major,0.7306
291.6,299.96,C,major,0.5995
