window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.8094
7.48,22.43,C,major,0.8537
14.95,29.91,G,minor,0.5665
22.43,37.38,G,minor,0.551
29.91,44.86,C,major,0.5558
37.38,52.34,G,minor,0.4214
44.86,59.81,C,major,0.5116
52.34,67.29,C,major,0.6544
59.81,74.77,G,major,0.7412
67.29,82.25,C,major,0.5862
74.77,89.72,C,major,0.4105
82.25,97.2,C,major,0.3893
89.72,104.68,C,major,0.4723
97.2,112.15,G,minor,0.5028
104.68,119.63,G,minor,0.5041
112.15,127.11,C,major,0.501
119.63,134.58,G,minor,0.4208
127.11,142.06,C,major,0.5177
134.58,149.54,A,minor,0.7131
142.06,157.01,G,major,0.7248
149.54,164.49,G,major,0.4723
157.01,171.97,C,major,0.4167
164.49,179.44,C,major,0.4117
171.97,186.92,G,minor,0.4861
179.44,194.4,G,minor,0.4435
186.92,201.87,G,major,0.365
194.4,209.35,G,major,0.4048
201.87,216.83,G,major,0.3665
209.35,224.3,F,minor,0.3575
216.83,231.78,C,major,0.5
224.3,239.26,D,major,0.627
231.78,243.69,D,major,0.8164
