window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.8174
7.48,22.43,E,minor,0.7248
14.95,29.91,G,major,0.7352
22.43,37.38,G,major,0.7598
29.91,44.86,C,major,0.7759
37.38,52.34,C,major,0.6401
44.86,59.81,C,major,0.5671
52.34,67.29,E,minor,0.4899
59.81,74.77,D,major,0.5795
67.29,82.25,D,major,0.5379
74.77,89.72,E,minor,0.5141
82.25,97.2,E,minor,0.536
89.72,104.68,E,minor,0.6332
97.2,112.15,G,major,0.8128
104.68,119.63,E,minor,0.8643
112.15,127.11,E,minor,0.7485
119.63,134.58,G,major,0.6043
127.11,142.06,D,major,0.5664
134.58,149.54,G,major,0.5673
142.06,157.01,E,minor,0.5991
149.54,164.49,D,major,0.4839
157.01,171.97,D,minor,0.6446
164.49,179.44,D,minor,0.5863
171.97,186.92,E,minor,0.5476
179.44,194.4,E,minor,0.6708
186.92,201.87,G,major,0.7063
194.4,209.35,D,major,0.7544
201.87,216.83,G,major,0.6173
209.35,224.3,C,major,0.5591
216.83,231.78,D,major,0.5704
224.3,239.26,D,minor,0.5591
231.78,246.74,D,major,0.5323
239.26,252.33,G,major,0.693
