window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.5793
7.48,22.43,D,minor,0.563
14.95,29.91,D,minor,0.6231
22.43,37.38,D,minor,0.5446
29.91,44.86,A,minor,0.6084
37.38,52.34,A,minor,0.6856
44.86,59.81,D,major,0.5801
52.34,67.29,A#,major,0.4448
59.81,74.77,G,major,0.3922
67.29,82.25,A,minor,0.4329
74.77,89.72,A,minor,0.5254
82.25,97.2,D,minor,0.8613
89.72,104.68,D,minor,0.8038
97.2,112.15,A,minor,0.5953
104.68,119.63,A,minor,0.545
112.15,127.11,G,minor,0.5282
119.63,134.58,G,minor,0.4725
127.11,142.06,D,minor,0.4718
134.58,149.54,D,major,0.4848
142.06,157.01,A,minor,0.492
149.54,164.49,A,minor,0.5418
157.01,171.97,A,minor,0.5134
164.49,179.44,A,minor,0.453
171.97,186.92,D,minor,0.4679
179.44,194.4,A,minor,0.393
186.92,201.87,A,minor,0.5172
194.4,209.35,D,minor,0.5681
201.87,215.06,D,major,0.6121
