window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,major,0.5558
7.48,22.43,D#,major,0.5547
14.95,29.91,D#,major,0.5086
22.43,37.38,G,minor,0.473
29.91,44.86,D,minor,0.4769
37.38,52.34,A#,major,0.5055
44.86,59.81,D#,major,0.5597
52.34,67.29,G#,major,0.5342
59.81,74.77,D#,major,0.5849
67.29,82.25,D#,major,0.5569
74.77,89.72,F,minor,0.7703
82.25,97.2,F,minor,0.8743
89.72,104.68,D#,major,0.5949
97.2,112.15,A#,major,0.6117
104.68,119.63,A#,major,0.6328
112.15,127.11,D#,major,0.7319
119.63,134.58,D#,major,0.7167
127.11,142.06,D#,major,0.6815
134.58,149.54,G#,major,0.7033
142.06,157.01,D#,major,0.7319
149.54,164.49,D#,major,0.7785
157.01,171.97,D#,major,0.7461
164.49,179.44,D#,major,0.6235
171.97,186.92,D#,major,0.653
179.44,194.4,D#,major,0.5865
186.92,201.87,G,minor,0.49
194.4,209.35,G,minor,0.535
201.87,216.83,D#,major,0.5506
209.35,222.96,D#,major,0.6102
