window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.6952
7.48,22.43,C,major,0.7155
14.95,29.91,C,major,0.7347
22.43,37.38,C,major,0.687
29.91,44.86,C,major,0.7097
37.38,52.34,C,major,0.5673
44.86,59.81,C,major,0.4456
52.34,67.29,E,minor,0.3524
59.81,74.77,C#,minor,0.5599
67.29,82.25,F#,minor,0.5489
74.77,89.72,E,minor,0.3101
82.25,97.2,A,minor,0.5425
89.72,104.68,A,minor,0.4385
97.2,112.15,A,minor,0.3695
104.68,119.63,A,minor,0.4288
112.15,127.11,C,major,0.5045
119.63,134.58,F#,minor,0.4574
127.11,142.06,F#,minor,0.6417
134.58,149.54,F#,minor,0.471
142.06,157.01,F#,minor,0.6967
149.54,164.49,F#,minor,0.6556
157.01,171.97,F#,minor,0.574
164.49,179.44,C#,minor,0.6009
171.97,186.92,F#,major,0.4525
179.44,194.4,F#,major,0.5852
186.92,201.87,F#,minor,0.72
194.4,209.35,C#,minor,0.6692
201.87,216.83,F#,minor,0.518
209.35,224.3,E,minor,0.4488
216.83,231.78,C,major,0.7901
224.3,239.26,A,minor,0.7694
231.78,242.95,A,minor,0.6992
