window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.9183
7.48,22.43,F#,major,0.9325
14.95,29.91,F#,major,0.7761
22.43,37.38,F#,major,0.8236
29.91,44.86,F#,major,0.8487
37.38,52.34,F#,major,0.8795
44.86,59.81,F#,major,0.9121
52.34,67.29,D#,minor,0.7868
59.81,74.77,F#,major,0.7048
67.29,82.25,F#,major,0.5512
74.77,89.72,F#,minor,0.8281
82.25,97.2,F#,minor,0.7552
89.72,104.68,E,major,0.6359
97.2,112.15,B,major,0.7404
104.68,119.63,F#,major,0.7322
112.15,127.11,F#,major,0.6825
119.63,134.58,F#,major,0.7887
127.11,142.06,F#,major,0.7651
134.58,149.54,F#,major,0.8263
142.06,157.01,F#,major,0.7991
149.54,164.49,F#,major,0.7892
157.01,171.97,F#,minor,0.7534
164.49,179.44,F#,minor,0.7757
171.97,186.92,F#,minor,0.7692
179.44,194.4,A,major,0.6945
186.92,201.87,A,major,0.8028
194.4,209.35,E,major,0.7185
201.87,216.83,A,major,0.6506
209.35,224.3,A,major,0.6766
216.83,231.78,A,major,0.8117
224.3,239.26,F#,minor,0.867
231.78,246.74,F#,minor,0.754
239.26,254.21,F#,minor,0.6369
246.74,261.69,A,major,0.7403
254.21,269.17,A,major,0.7673
261.69,276.64,F#,minor,0.7656
269.17,284.12,F#,minor,0.6693
276.64,284.79,C#,major,0.5751
