window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,minor,0.729
7.48,22.43,D#,major,0.4675
14.95,29.91,D#,major,0.6608
22.43,37.38,D#,major,0.7411
29.91,44.86,C,minor,0.6768
37.38,52.34,G,minor,0.5768
44.86,59.81,D#,minor,0.4833
52.34,67.29,F#,major,0.7424
59.81,74.77,F,minor,0.5273
67.29,82.25,F,minor,0.6008
74.77,89.72,A#,minor,0.7538
82.25,97.2,A#,minor,0.664
89.72,104.68,C#,major,0.7113
97.2,112.15,G#,major,0.7323
104.68,119.63,D#,major,0.7004
112.15,127.11,B,minor,0.2894
119.63,134.58,D#,minor,0.7341
127.11,142.06,D#,minor,0.8234
134.58,149.54,A#,minor,0.5844
142.06,157.01,A#,minor,0.709
149.54,164.49,A#,minor,0.743
157.01,171.97,F#,major,0.8764
164.49,179.44,F#,major,0.9073
171.97,186.92,F#,major,0.8303
179.44,194.4,F#,major,0.8072
186.92,201.87,F#,major,0.6265
194.4,209.35,A#,minor,0.7303
201.87,216.83,C#,major,0.7449
209.35,224.3,A#,minor,0.5118
216.83,231.78,D#,major,0.9639
224.3,238.79,A#,major,0.689
