window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.7547
7.48,22.43,G,major,0.8901
14.95,29.91,G,major,0.9412
22.43,37.38,G,major,0.8848
29.91,44.86,G,major,0.867
37.38,52.34,G,major,0.7879
44.86,59.81,E,minor,0.7481
52.34,67.29,E,minor,0.7683
59.81,74.77,E,minor,0.7445
67.29,82.25,E,minor,0.7866
74.77,89.72,E,minor,0.7573
82.25,97.2,G,major,0.8311
89.72,104.68,G,major,0.8227
97.2,112.15,E,minor,0.7997
104.68,119.63,G,major,0.802
112.15,127.11,E,minor,0.8173
119.63,134.58,E,minor,0.7747
127.11,142.06,E,minor,0.7119
134.58,149.54,G,major,0.7162
142.06,157.01,E,minor,0.6464
149.54,164.49,E,minor,0.7329
157.01,171.97,G,major,0.8004
164.49,179.44,E,minor,0.8466
171.97,186.92,G,major,0.8013
179.44,194.4,G,major,0.7978
186.92,201.87,G,major,0.777
194.4,209.35,G,major,0.8189
201.87,216.83,G,major,0.8794
209.35,224.3,G,major,0.8134
216.83,231.78,E,minor,0.7127
224.3,239.26,E,minor,0.7925
231.78,246.74,G,major,0.8319
239.26,254.21,G,major,0.879
246.74,256.93,G,major,0.7525
