window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.672
7.48,22.43,G,major,0.6544
14.95,29.91,G,major,0.6093
22.43,37.38,G,major,0.7108
29.91,44.86,G,major,0.7457
37.38,52.34,B,minor,0.6875
44.86,59.81,G,major,0.7134
52.34,67.29,G,major,0.7633
59.81,74.77,G,major,0.7209
67.29,82.25,G,major,0.664
74.77,89.72,G,major,0.6199
82.25,97.2,G,major,0.6326
89.72,104.68,G,major,0.6237
97.2,112.15,G,major,0.6238
104.68,119.63,G,major,0.7041
112.15,127.11,G,major,0.7373
119.63,134.58,G,major,0.7136
127.11,142.06,G,major,0.7552
134.58,149.54,G,major,0.8754
142.06,157.01,G,major,0.8952
149.54,164.49,G,major,0.755
157.01,171.97,G,major,0.7771
164.49,179.44,G,major,0.7582
171.97,186.92,G,major,0.716
179.44,194.4,G,major,0.6529
186.92,201.87,G,major,0.7079
194.4,209.35,G,major,0.7335
201.87,216.83,G,major,0.6798
209.35,224.3,G,major,0.704
216.83,231.78,G,major,0.6303
224.3,239.26,G,major,0.57
231.78,246.74,G,minor,0.4933
239.26,250.57,G,minor,0.4772
