window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.5655
7.48,22.43,D#,minor,0.7074
14.95,29.91,F#,major,0.7921
22.43,37.38,F#,major,0.7445
29.91,44.86,F#,major,0.7221
37.38,52.34,B,minor,0.3729
44.86,59.81,G,major,0.8022
52.34,67.29,G,major,0.7828
59.81,74.77,E,minor,0.5712
67.29,82.25,F#,major,0.7153
74.77,89.72,F#,major,0.6795
82.25,97.2,F#,major,0.6964
89.72,104.68,F#,major,0.4303
97.2,112.15,G,major,0.7203
104.68,119.63,G,major,0.8781
112.15,127.11,G,major,0.7129
119.63,134.58,E,minor,0.6712
127.11,142.06,E,major,0.56
134.58,149.54,E,major,0.628
142.06,157.01,C,major,0.6798
149.54,164.49,C,major,0.78
157.01,171.97,C,major,0.7288
164.49,179.44,G,major,0.7273
171.97,186.92,G,major,0.7291
179.44,194.4,G,major,0.8383
186.92,201.87,G,major,0.8478
194.4,209.35,G,major,0.7428
201.87,216.83,G,major,0.6851
209.35,219.06,C,major,0.4992
