window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.8181
7.48,22.43,F#,major,0.7252
14.95,29.91,B,minor,0.624
22.43,37.38,B,minor,0.7598
29.91,44.86,F#,major,0.6651
37.38,52.34,F#,major,0.6742
44.86,59.81,F#,minor,0.8457
52.34,67.29,F#,minor,0.7319
59.81,74.77,B,minor,0.4595
67.29,82.25,B,minor,0.5945
74.77,89.72,B,minor,0.624
82.25,97.2,B,minor,0.424
89.72,104.68,B,minor,0.5745
97.2,112.15,B,minor,0.747
104.68,119.63,F#,major,0.7075
112.15,127.11,B,minor,0.582
119.63,134.58,F#,minor,0.8034
127.11,142.06,F#,minor,0.7616
134.58,149.54,F#,minor,0.5064
142.06,157.01,B,minor,0.5579
149.54,164.49,B,minor,0.6299
157.01,171.97,B,minor,0.5497
164.49,179.44,B,minor,0.7186
171.97,186.92,B,minor,0.6793
179.44,194.4,B,minor,0.5913
186.92,201.87,B,minor,0.7405
194.4,204.06,B,minor,0.5855
