window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.6912
7.48,22.43,D,minor,0.6902
14.95,29.91,D,minor,0.6932
22.43,37.38,D,minor,0.5765
29.91,44.86,C,major,0.4099
37.38,52.34,A,minor,0.5245
44.86,59.81,D,minor,0.7773
52.34,67.29,D,minor,0.7082
59.81,74.77,D,minor,0.5238
67.29,82.25,F,major,0.4199
74.77,89.72,F,major,0.3897
82.25,97.2,D,minor,0.738
89.72,104.68,D,minor,0.7981
97.2,112.15,D,minor,0.7343
104.68,119.63,C,major,0.5245
112.15,127.11,A,minor,0.5817
119.63,134.58,D,minor,0.8211
127.11,142.06,D,minor,0.7017
134.58,149.54,F,major,0.4565
142.06,157.01,F,minor,0.4013
149.54,164.49,D,minor,0.4459
157.01,171.97,F,major,0.5736
164.49,179.44,F,major,0.5132
171.97,186.92,D,minor,0.5365
179.44,194.4,D,minor,0.513
186.92,201.87,A,minor,0.4397
194.4,209.35,F,major,0.3553
201.87,216.83,C,major,0.3317
209.35,224.3,D,minor,0.4008
216.83,231.78,D,minor,0.7057
224.3,239.26,D,minor,0.6841
231.78,244.95,D,major,0.6596
