window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.9321
7.48,22.43,E,minor,0.9101
14.95,29.91,E,minor,0.8066
22.43,37.38,E,minor,0.6523
29.91,44.86,E,minor,0.6051
37.38,52.34,E,minor,0.548
44.86,59.81,E,minor,0.4856
52.34,67.29,E,minor,0.6053
59.81,74.77,E,minor,0.8011
67.29,82.25,E,minor,0.8081
74.77,89.72,E,minor,0.734
82.25,97.2,E,minor,0.6536
89.72,104.68,E,minor,0.6777
97.2,112.15,E,minor,0.5616
104.68,119.63,E,minor,0.5882
112.15,127.11,E,minor,0.6378
119.63,134.58,E,minor,0.6603
127.11,142.06,E,minor,0.6233
134.58,149.54,E,minor,0.5118
142.06,157.01,E,minor,0.5347
149.54,164.49,E,minor,0.6125
157.01,171.97,E,minor,0.7325
164.49,179.44,E,minor,0.7855
171.97,186.92,E,minor,0.6887
179.44,194.4,E,minor,0.6297
186.92,201.87,E,minor,0.5889
194.4,209.35,E,minor,0.5536
201.87,216.83,E,minor,0.6707
209.35,224.3,E,minor,0.7224
216.83,231.78,E,minor,0.7552
224.3,239.26,E,minor,0.8012
231.78,246.74,E,minor,0.4771
239.26,254.21,G,major,0.7244
246.74,261.69,E,minor,0.8672
254.21,269.17,E,minor,0.8161
261.69,276.64,E,minor,0.7809
269.17,284.12,B,major,0.7411
276.64,291.6,E,minor,0.5453
284.12,299.07,E,minor,0.4349
291.6,306.55,E,minor,0.4705
299.07,314.03,E,minor,0.6265
306.55,321.5,E,minor,0.6496
314.03,328.98,E,minor,0.7283
321.5,336.46,E,minor,0.8054
328.98,343.93,E,minor,0.7687
336.46,351.41,C,major,0.5623
343.93,358.89,C,major,0.6004
351.41,366.36,E,minor,0.7696
358.89,366.55,E,minor,0.825
