window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.829
7.48,22.43,C,minor,0.7852
14.95,29.91,F,minor,0.8113
22.43,37.38,A#,major,0.7307
29.91,44.86,A#,major,0.8441
37.38,52.34,A#,major,0.8861
44.86,59.81,F,major,0.8297
52.34,67.29,F,major,0.8772
59.81,74.77,F,major,0.7866
67.29,82.25,F,major,0.7326
74.77,89.72,F,major,0.7233
82.25,97.2,D,minor,0.8121
89.72,104.68,D,minor,0.7879
97.2,112.15,A#,major,0.8252
104.68,119.63,A#,major,0.8137
112.15,127.11,A#,major,0.808
119.63,134.58,A#,major,0.8827
127.11,142.06,A#,major,0.7278
134.58,149.54,F,major,0.8673
142.06,157.01,F,major,0.8156
149.54,164.49,F,major,0.7382
157.01,171.97,F,major,0.7579
164.49,179.44,D,minor,0.8575
171.97,186.92,D,minor,0.7715
179.44,194.4,D,minor,0.6871
186.92,201.87,A,major,0.6686
194.4,209.35,A,minor,0.6995
201.87,216.83,A,minor,0.7141
209.35,224.3,D,minor,0.7321
216.83,231.78,F,major,0.7993
224.3,239.26,F,major,0.7543
231.78,246.74,D,minor,0.8102
239.26,254.21,F,major,0.792
246.74,261.69,F,major,0.6727
254.21,269.17,E,minor,0.4765
261.69,276.64,E,minor,0.5093
269.17,284.12,E,minor,0.5567
276.64,291.6,E,minor,0.4551
284.12,299.07,E,minor,0.6139
291.6,301.26,E,major,0.7207
