window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.6739
7.48,22.43,A#,major,0.6107
14.95,29.91,D,minor,0.6354
22.43,37.38,A#,major,0.5083
29.91,44.86,A#,major,0.5002
37.38,52.34,C,minor,0.4992
44.86,59.81,F,major,0.5667
52.34,67.29,F,major,0.5971
59.81,74.77,A#,major,0.6778
67.29,82.25,A#,major,0.7507
74.77,89.72,A#,major,0.7024
82.25,97.2,A#,major,0.6449
89.72,104.68,A#,major,0.4313
97.2,112.15,D#,major,0.483
104.68,119.63,C,minor,0.543
112.15,127.11,F,major,0.5428
119.63,134.58,F,major,0.6401
127.11,142.06,A#,major,0.5456
134.58,149.54,A#,major,0.5899
142.06,157.01,A#,major,0.6579
149.54,164.49,A#,major,0.7108
157.01,171.97,A#,major,0.6954
164.49,179.44,D,minor,0.6273
171.97,186.92,F,major,0.8706
179.44,194.4,A#,major,0.7212
186.92,201.87,A#,major,0.5269
194.4,209.35,A#,major,0.6532
201.87,216.83,A#,major,0.6911
209.35,224.3,A#,major,0.5467
216.83,231.78,A#,major,0.5627
224.3,233.64,D#,major,0.5177
