window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.4091
7.48,22.43,C#,minor,0.5199
14.95,29.91,C#,minor,0.4162
22.43,37.38,C#,major,0.5085
29.91,44.86,C#,major,0.553
37.38,52.34,C#,major,0.5464
44.86,59.81,C#,minor,0.6252
52.34,67.29,C#,major,0.6227
59.81,74.77,D#,minor,0.4479
67.29,82.25,C#,major,0.655
74.77,89.72,C#,minor,0.672
82.25,97.2,C#,minor,0.6
89.72,104.68,C#,minor,0.4915
97.2,112.15,C#,major,0.5279
104.68,119.63,C#,major,0.598
112.15,127.11,C#,major,0.5898
119.63,134.58,C#,major,0.5946
127.11,142.06,C#,major,0.5169
134.58,149.54,C#,major,0.513
142.06,157.01,C#,major,0.4244
149.54,164.49,F,minor,0.5018
157.01,171.97,G#,major,0.7536
164.49,179.44,G#,major,0.7358
171.97,186.92,C#,major,0.6354
179.44,194.4,C#,major,0.7066
186.92,201.87,C#,major,0.6489
194.4,209.35,D#,minor,0.4615
201.87,216.83,C#,major,0.764
209.35,218.85,C#,major,0.758
