window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.7596
7.48,22.43,E,major,0.8017
14.95,29.91,A,major,0.9366
22.43,37.38,C#,minor,0.8271
29.91,44.86,C#,minor,0.7913
37.38,52.34,F#,minor,0.7976
44.86,59.81,A,major,0.7732
52.34,67.29,E,major,0.7684
59.81,74.77,E,major,0.7816
67.29,82.25,E,major,0.8432
74.77,89.72,A,major,0.8197
82.25,97.2,A,major,0.8407
89.72,104.68,C#,minor,0.7094
97.2,112.15,C#,minor,0.7531
104.68,119.63,F#,minor,0.8411
112.15,127.11,A,major,0.7777
119.63,134.58,E,major,0.7998
127.11,142.06,E,major,0.8137
134.58,149.54,E,major,0.8927
142.06,157.01,A,major,0.8461
149.54,164.49,A,major,0.8516
157.01,171.97,A,major,0.8453
164.49,179.44,A,major,0.7571
171.97,186.92,A,major,0.7524
179.44,194.4,E,major,0.8098
186.92,201.87,E,major,0.7894
194.4,209.35,E,major,0.8627
201.87,216.83,E,major,0.8208
209.35,224.3,A,major,0.819
216.83,231.78,D,major,0.6719
224.3,234.54,D,major,0.8202
