window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.8235
7.48,22.43,A,major,0.8122
14.95,29.91,F#,minor,0.8145
22.43,37.38,F#,minor,0.8769
29.91,44.86,A,major,0.8148
37.38,52.34,E,minor,0.8798
44.86,59.81,E,minor,0.7696
52.34,67.29,A,minor,0.8231
59.81,74.77,C,major,0.8111
67.29,82.25,A,minor,0.9198
74.77,89.72,A,major,0.8565
82.25,97.2,A,major,0.9262
89.72,104.68,A,major,0.7828
97.2,112.15,F#,minor,0.8667
104.68,119.63,A,major,0.748
112.15,127.11,A,minor,0.7317
119.63,134.58,C,major,0.8627
127.11,142.06,C,major,0.8722
134.58,149.54,A,minor,0.8567
142.06,157.01,G,major,0.7236
149.54,164.49,G,major,0.5806
157.01,171.97,E,major,0.7265
164.49,179.44,A,major,0.7284
171.97,186.92,F#,minor,0.7659
179.44,194.4,F#,minor,0.8951
186.92,201.87,A,major,0.8687
194.4,209.35,E,minor,0.8125
201.87,216.83,E,minor,0.7702
209.35,224.3,A,minor,0.8459
216.83,231.78,A,minor,0.8837
224.3,239.26,A,minor,0.8415
231.78,246.74,A,minor,0.722
239.26,254.21,A,minor,0.6946
246.74,261.69,A,major,0.8237
254.21,269.17,A,major,0.8872
261.69,271.95,A,major,0.7732
