window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.9369
7.48,22.43,F,major,0.9007
14.95,29.91,F,major,0.921
22.43,37.38,C,major,0.893
29.91,44.86,F,major,0.865
37.38,52.34,F,major,0.7786
44.86,59.81,F,major,0.7819
52.34,67.29,F,major,0.8475
59.81,74.77,F,major,0.961
67.29,82.25,F,major,0.9054
74.77,89.72,F,major,0.8934
82.25,97.2,F,major,0.8815
89.72,104.68,C,major,0.899
97.2,112.15,F,major,0.8611
104.68,119.63,F,major,0.8859
112.15,127.11,F,major,0.8176
119.63,134.58,F,major,0.7712
127.11,142.06,F,major,0.853
134.58,149.54,F,major,0.8645
142.06,157.01,F,major,0.8015
149.54,164.49,C,major,0.8657
157.01,171.97,F,major,0.76
164.49,179.44,F,major,0.7397
171.97,186.92,C,major,0.7873
179.44,194.4,F,major,0.7435
186.92,201.87,F,major,0.8845
194.4,209.35,F,major,0.9468
201.87,216.83,F,major,0.9211
209.35,224.3,F,major,0.8751
216.83,231.78,F,major,0.7512
224.3,235.43,F,major,0.7056
