window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.6408
7.48,22.43,G#,major,0.6523
14.95,29.91,C#,minor,0.6707
22.43,37.38,A,major,0.5415
29.91,44.86,G#,major,0.5557
37.38,52.34,G#,major,0.5688
44.86,59.81,G#,minor,0.5999
52.34,67.29,G#,minor,0.6873
59.81,74.77,C#,minor,0.6652
67.29,82.25,G#,minor,0.659
74.77,89.72,G#,minor,0.6833
82.25,97.2,G#,major,0.7182
89.72,104.68,G#,major,0.8069
97.2,112.15,G#,major,0.765
104.68,119.63,G#,major,0.6938
112.15,127.11,G#,major,0.6866
119.63,134.58,G#,minor,0.6812
127.11,142.06,G#,minor,0.7997
134.58,149.54,G#,minor,0.7868
142.06,157.01,G#,minor,0.8772
149.54,164.49,A,major,0.6404
157.01,171.53,A,major,0.6453
