window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.4736
7.48,22.43,A,major,0.608
14.95,29.91,C,major,0.5011
22.43,37.38,C,major,0.4361
29.91,44.86,C,major,0.4259
37.38,52.34,C,major,0.4943
44.86,59.81,E,minor,0.6437
52.34,67.29,E,minor,0.7926
59.81,74.77,E,minor,0.7329
67.29,82.25,D,major,0.5701
74.77,89.72,D,major,0.658
82.25,97.2,D,major,0.5222
89.72,104.68,C,major,0.4712
97.2,112.15,C,major,0.4716
104.68,119.63,C,major,0.473
112.15,127.11,E,minor,0.651
119.63,134.58,E,minor,0.6865
127.11,142.06,E,minor,0.6074
134.58,149.54,A,major,0.5556
142.06,157.01,E,minor,0.5427
149.54,164.49,D,major,0.5919
157.01,171.97,A,minor,0.5967
164.49,179.44,C,major,0.5184
171.97,186.92,C,major,0.4582
179.44,194.4,E,minor,0.6082
186.92,201.87,E,minor,0.7125
194.4,209.35,E,minor,0.7768
201.87,216.83,C,major,0.6074
209.35,224.3,C,major,0.6143
216.83,231.78,A,major,0.6063
224.3,239.26,A,major,0.7442
231.78,246.74,A,minor,0.5739
239.26,254.21,D,major,0.5489
246.74,261.69,D,major,0.581
254.21,269.17,D,major,0.5483
261.69,276.64,D,major,0.5006
269.17,284.12,C,major,0.5526
276.64,291.6,A,minor,0.8947
284.12,295.22,A,minor,0.7484
