window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.6533
7.48,22.43,A#,major,0.5985
14.95,29.91,A#,minor,0.458
22.43,37.38,F#,major,0.4696
29.91,44.86,A#,minor,0.515
37.38,52.34,A#,minor,0.4426
44.86,59.81,B,minor,0.4133
52.34,67.29,B,minor,0.5081
59.81,74.77,F#,major,0.4619
67.29,82.25,D#,minor,0.7561
74.77,89.72,D#,minor,0.8283
82.25,97.2,F#,major,0.7803
89.72,104.68,F#,major,0.564
97.2,112.15,F#,major,0.4522
104.68,119.63,F#,major,0.5785
112.15,127.11,F#,major,0.5384
119.63,134.58,B,minor,0.4279
127.11,142.06,B,minor,0.4413
134.58,149.54,F#,major,0.4765
142.06,157.01,D#,minor,0.7776
149.54,164.49,D#,minor,0.6889
157.01,171.97,F#,major,0.7298
164.49,179.44,F#,major,0.5783
171.97,186.92,D#,minor,0.8148
179.44,194.4,D#,major,0.8164
186.92,201.87,A#,major,0.6447
194.4,209.35,A#,minor,0.4688
201.87,216.83,F#,major,0.5083
209.35,224.3,D#,minor,0.6449
216.83,231.78,F#,major,0.7088
224.3,239.26,F#,major,0.6331
231.78,246.74,B,minor,0.4129
239.26,254.21,F#,major,0.4748
246.74,261.69,F#,major,0.495
254.21,267.8,D#,major,0.5768
