window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.5099
7.48,22.43,A,major,0.6595
14.95,29.91,E,minor,0.6955
22.43,37.38,E,minor,0.5448
29.91,44.86,G,major,0.6527
37.38,52.34,D,major,0.7233
44.86,59.81,D,major,0.8008
52.34,67.29,G,major,0.793
59.81,74.77,G,major,0.8031
67.29,82.25,D,major,0.6265
74.77,89.72,E,minor,0.5579
82.25,97.2,E,minor,0.7067
89.72,104.68,A,major,0.6633
97.2,112.15,A,major,0.7208
104.68,119.63,A,major,0.7377
112.15,127.11,A,major,0.5872
119.63,134.58,D,major,0.6388
127.11,142.06,D,major,0.8843
134.58,149.54,D,major,0.7532
142.06,157.01,G,major,0.5986
149.54,164.49,C#,minor,0.5346
157.01,171.97,E,major,0.4922
164.49,179.44,E,minor,0.6565
171.97,186.92,E,minor,0.6537
179.44,194.4,D,major,0.7582
186.92,201.87,D,major,0.769
194.4,209.35,D,major,0.7899
201.87,216.83,D,major,0.8514
209.35,224.3,D,major,0.8551
216.83,231.78,D,major,0.8637
224.3,239.26,D,major,0.7568
231.78,246.74,B,minor,0.6615
239.26,249.31,B,minor,0.5728
