window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.8067
7.48,22.43,D,minor,0.8407
14.95,29.91,D,minor,0.8995
22.43,37.38,D,minor,0.7609
29.91,44.86,D,minor,0.7391
37.38,52.34,D,major,0.6078
44.86,59.81,A,minor,0.4845
52.34,67.29,A,minor,0.6108
59.81,74.77,G,minor,0.4956
67.29,82.25,G,minor,0.7199
74.77,89.72,D,minor,0.677
82.25,97.2,D,minor,0.8641
89.72,104.68,A#,major,0.7008
97.2,112.15,D,minor,0.6267
104.68,119.63,D,major,0.7161
112.15,127.11,D,major,0.7238
119.63,134.58,D,major,0.5618
127.11,142.06,D,major,0.5398
134.58,149.54,D,major,0.5005
142.06,157.01,A,minor,0.6863
149.54,164.49,A,minor,0.7506
157.01,171.97,A,minor,0.5752
164.49,179.44,F,major,0.5446
171.97,186.92,A,minor,0.653
179.44,194.4,A,minor,0.4189
186.92,201.87,G,minor,0.4333
194.4,209.35,A#,major,0.6354
201.87,216.83,D,minor,0.7979
209.35,222.77,D,minor,0.8814
