window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.8332
7.48,22.43,E,minor,0.8102
14.95,29.91,E,minor,0.6262
22.43,37.38,E,minor,0.6381
29.91,44.86,E,minor,0.5695
37.38,52.34,G,major,0.6576
44.86,59.81,B,minor,0.6687
52.34,67.29,B,minor,0.6247
59.81,74.77,B,minor,0.8085
67.29,82.25,B,minor,0.8808
74.77,89.72,B,minor,0.7219
82.25,97.2,E,major,0.5513
89.72,104.68,E,major,0.6178
97.2,112.15,E,minor,0.7141
104.68,119.63,B,minor,0.68
112.15,127.11,B,minor,0.6521
119.63,134.58,B,minor,0.6282
127.11,142.06,B,minor,0.8624
134.58,149.54,B,minor,0.8492
142.06,157.01,E,minor,0.6877
149.54,164.49,E,minor,0.7829
157.01,171.97,E,minor,0.7829
164.49,179.44,B,minor,0.6848
171.97,186.92,B,minor,0.8685
179.44,194.4,B,minor,0.9544
186.92,201.87,B,minor,0.8457
194.4,209.35,E,minor,0.4695
201.87,216.83,G#,minor,0.3971
209.35,217.13,G#,minor,0.3259
