window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.7589
7.48,22.43,G,major,0.6907
14.95,29.91,D,major,0.7108
22.43,37.38,E,minor,0.7009
29.91,44.86,E,minor,0.7967
37.38,52.34,E,minor,0.7869
44.86,59.81,G,major,0.7946
52.34,67.29,D,major,0.6695
59.81,74.77,B,minor,0.7326
67.29,82.25,B,minor,0.7659
74.77,89.72,D,major,0.7412
82.25,97.2,D,major,0.8363
89.72,104.68,E,minor,0.673
97.2,112.15,E,minor,0.6631
104.68,119.63,E,minor,0.4969
112.15,127.11,E,minor,0.6778
119.63,134.58,D,major,0.7897
127.11,142.06,D,major,0.622
134.58,149.54,G,major,0.6614
142.06,157.01,D,major,0.6694
149.54,164.49,D,major,0.7008
157.01,171.97,E,minor,0.7436
164.49,179.44,E,minor,0.6724
171.97,186.92,E,minor,0.6024
179.44,194.4,E,minor,0.5991
186.92,201.87,B,minor,0.6495
194.4,209.35,D,major,0.7632
201.87,216.83,D,major,0.8354
209.35,224.3,C,major,0.5634
216.83,231.78,C,major,0.6344
224.3,239.26,G,major,0.787
231.78,246.74,D,major,0.6472
239.26,254.21,D,major,0.6649
246.74,261.69,G,major,0.6897
254.21,269.17,G,major,0.6753
261.69,276.64,D,major,0.8128
269.17,281.87,D,major,0.84
