window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.9575
7.48,22.43,E,major,0.8717
14.95,29.91,G#,minor,0.5713
22.43,37.38,E,major,0.5989
29.91,44.86,E,major,0.797
37.38,52.34,E,major,0.8561
44.86,59.81,E,major,0.6952
52.34,67.29,E,major,0.6842
59.81,74.77,G#,minor,0.6658
67.29,82.25,G#,minor,0.528
74.77,89.72,E,major,0.6018
82.25,97.2,E,major,0.7056
89.72,104.68,E,major,0.6849
97.2,112.15,E,major,0.721
104.68,119.63,E,major,0.8156
112.15,127.11,E,major,0.8184
119.63,134.58,B,major,0.806
127.11,142.06,E,major,0.878
134.58,149.54,E,major,0.7147
142.06,157.01,E,major,0.5008
149.54,164.49,G#,minor,0.7191
157.01,171.97,E,major,0.5142
164.49,179.44,F,major,0.6432
171.97,186.92,F,major,0.477
179.44,194.4,A#,major,0.4397
186.92,198.0,A,minor,0.4281
