window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.7014
7.48,22.43,D,minor,0.5612
14.95,29.91,D,minor,0.655
22.43,37.38,D,minor,0.786
29.91,44.86,D,minor,0.8083
37.38,52.34,D,minor,0.7955
44.86,59.81,F,major,0.7778
52.34,67.29,D,minor,0.5896
59.81,74.77,F,major,0.6078
67.29,82.25,D,minor,0.691
74.77,89.72,D,minor,0.7042
82.25,97.2,D,major,0.6936
89.72,104.68,D,major,0.7299
97.2,112.15,D,major,0.7668
104.68,119.63,D,major,0.8237
112.15,127.11,D,minor,0.7086
119.63,134.58,F,major,0.5697
127.11,142.06,D,minor,0.5732
134.58,149.54,D,major,0.6687
142.06,157.01,D,major,0.8071
149.54,164.49,D,major,0.8074
157.01,171.97,D,major,0.793
164.49,179.44,D,minor,0.7599
171.97,186.92,D,minor,0.7715
179.44,194.4,D,minor,0.6861
186.92,201.87,F,major,0.6221
194.4,209.35,D,minor,0.6676
201.87,216.83,F,major,0.6514
209.35,224.3,D,minor,0.6614
216.83,231.78,D,major,0.8461
224.3,233.73,D,major,0.8443
