window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.6849
7.48,22.43,F#,minor,0.5285
14.95,29.91,F#,minor,0.51
22.43,37.38,F#,minor,0.5399
29.91,44.86,F#,minor,0.6846
37.38,52.34,F#,minor,0.7666
44.86,59.81,F#,major,0.7503
52.34,67.29,F#,minor,0.7507
59.81,74.77,F#,minor,0.7193
67.29,82.25,F#,minor,0.7513
74.77,89.72,F#,minor,0.7976
82.25,97.2,F#,minor,0.7663
89.72,104.68,F#,minor,0.7325
97.2,112.15,F#,minor,0.7192
104.68,119.63,F#,minor,0.7184
112.15,127.11,F#,minor,0.6324
119.63,134.58,F#,minor,0.5458
127.11,142.06,F#,minor,0.7121
134.58,149.54,F#,minor,0.8011
142.06,157.01,F#,minor,0.7669
149.54,164.49,F#,minor,0.771
157.01,171.97,F#,minor,0.705
164.49,179.44,F#,minor,0.7091
171.97,186.92,F#,minor,0.7265
179.44,194.4,F#,minor,0.7419
186.92,201.87,F#,minor,0.7693
194.4,209.35,F#,minor,0.7845
201.87,216.83,F#,minor,0.728
209.35,224.3,F#,minor,0.7177
216.83,230.95,F#,minor,0.4464
