window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.6842
7.48,22.43,A,minor,0.6532
14.95,29.91,F,major,0.4586
22.43,37.38,A#,major,0.4657
29.91,44.86,G,minor,0.6197
37.38,52.34,G,minor,0.5494
44.86,59.81,C,major,0.588
52.34,67.29,G,minor,0.658
59.81,74.77,G,minor,0.736
67.29,82.25,A#,major,0.765
74.77,89.72,G,minor,0.684
82.25,97.2,C,major,0.7467
89.72,104.68,C,major,0.7
97.2,112.15,G,major,0.4855
104.68,119.63,A#,major,0.5209
112.15,127.11,A#,major,0.7819
119.63,134.58,A#,major,0.7643
127.11,142.06,A#,major,0.6851
134.58,149.54,C,minor,0.6384
142.06,157.01,G,minor,0.7204
149.54,164.49,G,minor,0.7431
157.01,171.97,A#,major,0.7352
164.49,179.44,A#,major,0.7715
171.97,186.92,C,minor,0.687
179.44,194.4,D#,major,0.6808
186.92,201.87,G,major,0.6197
194.4,209.35,G,major,0.7795
201.87,216.83,G,major,0.4971
209.35,224.3,G,minor,0.4629
216.83,231.78,A#,major,0.7982
224.3,239.26,G,minor,0.8358
231.78,246.74,G,minor,0.6956
239.26,254.21,A#,major,0.6383
246.74,261.69,C,minor,0.6522
254.21,269.17,C,major,0.7084
261.69,276.64,C,major,0.7113
269.17,284.12,G,major,0.8654
276.64,284.98,G,major,0.7997
