window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.7491
7.48,22.43,G,major,0.6859
14.95,29.91,C,major,0.6008
22.43,37.38,C,major,0.7121
29.91,44.86,C,major,0.8623
37.38,52.34,C,major,0.8713
44.86,59.81,C,major,0.8841
52.34,67.29,C,major,0.748
59.81,74.77,C,major,0.5134
67.29,82.25,E,minor,0.5593
74.77,89.72,C,major,0.6728
82.25,97.2,C,major,0.6028
89.72,104.68,C,major,0.6694
97.2,112.15,C,major,0.7288
104.68,119.63,C,major,0.6525
112.15,127.11,C,major,0.4857
119.63,134.58,E,minor,0.5966
127.11,142.06,C,major,0.6197
134.58,149.54,C,major,0.6996
142.06,157.01,C,major,0.5886
149.54,164.49,C,major,0.5482
157.01,171.97,E,minor,0.5594
164.49,179.44,G,major,0.6399
171.97,186.92,G,major,0.8133
179.44,194.4,C,major,0.8897
186.92,201.87,C,major,0.8986
194.4,209.35,C,major,0.7951
201.87,216.83,C,major,0.6977
209.35,224.3,C,major,0.7764
216.83,231.78,C,major,0.8592
224.3,239.26,C,major,0.7766
231.78,245.95,C,major,0.6455
