window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8758
7.48,22.43,D,major,0.6657
14.95,29.91,D,major,0.6279
22.43,37.38,D,major,0.7809
29.91,44.86,D,major,0.8753
37.38,52.34,D,major,0.883
44.86,59.81,D,major,0.8464
52.34,67.29,D,major,0.8065
59.81,74.77,D,major,0.7457
67.29,82.25,D,major,0.8857
74.77,89.72,D,major,0.8565
82.25,97.2,D,major,0.7523
89.72,104.68,D,major,0.8926
97.2,112.15,D,major,0.8499
104.68,119.63,D,major,0.8962
112.15,127.11,D,major,0.8118
119.63,134.58,D,major,0.8115
127.11,142.06,D,major,0.8753
134.58,149.54,D,major,0.8483
142.06,157.01,D,major,0.8107
149.54,164.49,D,major,0.7497
157.01,171.97,D,major,0.8525
164.49,179.44,D,major,0.8281
171.97,186.92,D,major,0.7724
179.44,194.4,G,major,0.8219
186.92,201.87,G,major,0.9177
194.4,209.35,C,major,0.8728
201.87,216.83,G,major,0.7694
209.35,224.3,D,major,0.8359
216.83,231.78,D,major,0.8011
224.3,239.26,D,major,0.7921
231.78,246.74,D,major,0.7785
239.26,250.61,D,major,0.4754
