window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.3208
7.48,22.43,D#,major,0.3955
14.95,29.91,F,major,0.4184
22.43,37.38,F,major,0.4294
29.91,44.86,A,minor,0.359
37.38,52.34,A,minor,0.3804
44.86,59.81,G,major,0.4107
52.34,67.29,A,minor,0.4106
59.81,74.77,B,minor,0.3702
67.29,82.25,A#,minor,0.3816
74.77,89.72,A#,major,0.4707
82.25,97.2,A#,major,0.4126
89.72,104.68,C,minor,0.4082
97.2,112.15,F,major,0.4439
104.68,119.63,C,minor,0.438
112.15,127.11,A,minor,0.3832
119.63,134.58,A,minor,0.4638
127.11,142.06,A,minor,0.4466
134.58,149.54,B,minor,0.3438
142.06,157.01,B,minor,0.4205
149.54,164.49,D#,major,0.3888
157.01,171.97,A#,major,0.4807
164.49,179.44,A#,major,0.4447
171.97,186.92,F,major,0.4172
179.44,194.4,F,major,0.4825
186.92,201.87,C,minor,0.3614
194.4,209.35,C,minor,0.3325
201.87,216.83,C,minor,0.351
209.35,224.3,A#,major,0.3024
216.83,231.78,A#,major,0.4065
224.3,239.26,F,major,0.4358
231.78,246.74,F,major,0.4257
239.26,254.21,C,major,0.3665
246.74,256.81,A,minor,0.2698
