window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.8892
7.48,22.43,C#,major,0.7603
14.95,29.91,C#,major,0.5153
22.43,37.38,C#,major,0.5185
29.91,44.86,G#,major,0.7361
37.38,52.34,G#,major,0.728
44.86,59.81,G#,major,0.6375
52.34,67.29,C#,major,0.6895
59.81,74.77,C#,major,0.55
67.29,82.25,G#,major,0.7371
74.77,89.72,G#,major,0.7359
82.25,97.2,G#,major,0.5566
89.72,104.68,G#,major,0.5098
97.2,112.15,C#,major,0.5871
104.68,119.63,G#,major,0.7325
112.15,127.11,G#,major,0.6927
119.63,134.58,C#,major,0.6827
127.11,142.06,C#,major,0.6465
134.58,149.54,C#,major,0.5063
142.06,157.01,G#,major,0.6355
149.54,164.49,G#,major,0.6965
157.01,171.97,G#,major,0.5387
164.49,179.44,C#,major,0.4598
171.97,186.92,C#,major,0.6537
179.44,194.4,C#,major,0.5921
186.92,201.87,C#,major,0.5917
194.4,209.35,F,minor,0.4727
201.87,216.83,F,minor,0.5129
209.35,224.3,C#,major,0.389
216.83,231.78,G#,major,0.6767
224.3,239.26,G#,major,0.7706
231.78,246.74,G#,major,0.5482
239.26,254.21,C#,major,0.5729
246.74,261.69,C#,major,0.6138
254.21,269.17,G#,major,0.6314
261.69,276.64,G#,minor,0.6453
269.17,278.22,B,minor,0.5277
