window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.7144
7.48,22.43,C#,major,0.6858
14.95,29.91,A#,minor,0.7107
22.43,37.38,C#,major,0.7569
29.91,44.86,G#,major,0.7335
37.38,52.34,G#,major,0.7048
44.86,59.81,G#,major,0.7215
52.34,67.29,G#,major,0.7195
59.81,74.77,G#,major,0.5849
67.29,82.25,G#,major,0.6928
74.77,89.72,G#,major,0.7763
82.25,97.2,G#,major,0.7004
89.72,104.68,G#,major,0.7232
97.2,112.15,G#,major,0.7887
104.68,119.63,G#,major,0.7652
112.15,127.11,G#,major,0.9296
119.63,134.58,G#,major,0.7799
127.11,142.06,G#,major,0.627
134.58,149.54,G#,major,0.6551
142.06,157.01,A#,minor,0.607
149.54,164.49,G#,major,0.5032
157.01,171.97,G#,minor,0.5076
164.49,179.44,G#,major,0.6018
171.97,186.92,G#,major,0.6317
179.44,194.4,G#,major,0.6394
186.92,201.87,G#,major,0.809
194.4,209.35,G#,major,0.7642
201.87,216.83,G#,major,0.6597
209.35,224.3,C#,major,0.7503
216.83,227.3,C#,major,0.7888
