window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.564
7.48,22.43,G,minor,0.6296
14.95,29.91,G,minor,0.7082
22.43,37.38,G,minor,0.7203
29.91,44.86,G,minor,0.6878
37.38,52.34,G,minor,0.6544
44.86,59.81,G,minor,0.621
52.34,67.29,G,minor,0.6642
59.81,74.77,G,minor,0.6587
67.29,82.25,A#,major,0.6647
74.77,89.72,A#,major,0.6047
82.25,97.2,G,minor,0.6103
89.72,104.68,G,minor,0.6203
97.2,112.15,G,minor,0.7102
104.68,119.63,G,minor,0.718
112.15,127.11,G,minor,0.6501
119.63,134.58,G,minor,0.6938
127.11,142.06,G,minor,0.726
134.58,149.54,G,minor,0.7352
142.06,157.01,G,minor,0.7382
149.54,164.49,A#,major,0.6778
157.01,171.97,G,minor,0.5924
164.49,179.44,G,minor,0.5903
171.97,186.92,G,minor,0.4378
179.44,194.4,G,minor,0.4861
186.92,201.87,G,minor,0.6983
194.4,209.35,A#,major,0.6477
201.87,216.83,G,minor,0.6324
209.35,224.3,G,minor,0.642
216.83,231.78,A#,major,0.6053
224.3,239.26,A#,major,0.5869
231.78,246.74,G,minor,0.6247
239.26,254.21,G,minor,0.5961
246.74,258.55,G,minor,0.6716
