window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,major,0.7445
7.48,22.43,C,major,0.8946
14.95,29.91,C,major,0.7563
22.43,37.38,C,major,0.6838
29.91,44.86,C,major,0.7152
37.38,52.34,C,major,0.8868
44.86,59.81,C,major,0.8714
52.34,67.29,C,major,0.8111
59.81,74.77,C,major,0.7903
67.29,82.25,C,major,0.6662
74.77,89.72,C,major,0.7483
82.25,97.2,C,major,0.795
89.72,104.68,C,major,0.7469
97.2,112.15,C,major,0.7327
104.68,119.63,C,major,0.8066
112.15,127.11,C,major,0.9109
119.63,134.58,C,major,0.8662
127.11,142.06,C,major,0.7938
134.58,149.54,C,major,0.7584
142.06,157.01,C,major,0.684
149.54,164.49,C,major,0.734
157.01,171.97,C,major,0.7726
164.49,179.44,C,major,0.6901
171.97,186.92,G,major,0.6698
179.44,194.4,C,major,0.7306
186.92,201.87,C,major,0.8026
194.4,209.35,C,major,0.7914
201.87,216.83,C,major,0.7097
209.35,217.76,C,major,0.5936
