window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.885
7.48,22.43,F#,major,0.6852
14.95,29.91,F#,major,0.4831
22.43,37.38,F#,major,0.6699
29.91,44.86,F#,major,0.8787
37.38,52.34,F#,major,0.8573
44.86,59.81,F#,major,0.6654
52.34,67.29,F#,major,0.5956
59.81,74.77,A#,minor,0.5531
67.29,82.25,F#,major,0.5466
74.77,89.72,F#,major,0.5792
82.25,97.2,A#,minor,0.6047
89.72,104.68,A#,minor,0.5568
97.2,112.15,A#,minor,0.5399
104.68,119.63,A#,minor,0.5523
112.15,127.11,A#,minor,0.5949
119.63,134.58,A#,minor,0.5541
127.11,142.06,A#,minor,0.5334
134.58,149.54,A#,minor,0.5761
142.06,157.01,A#,minor,0.5643
149.54,164.49,A#,minor,0.5594
157.01,171.97,F#,major,0.6327
164.49,179.44,F#,major,0.5533
171.97,186.92,A#,minor,0.5377
179.44,194.4,C#,major,0.6843
186.92,201.87,C#,major,0.5708
194.4,209.35,A#,minor,0.5583
201.87,216.83,A#,minor,0.6656
209.35,224.3,A#,minor,0.6768
216.83,231.78,A#,minor,0.6468
224.3,239.26,F#,major,0.5483
231.78,246.74,F#,major,0.8848
239.26,246.9,F#,major,0.8011
