window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.5523
7.48,22.43,A,minor,0.4632
14.95,29.91,A,minor,0.4545
22.43,37.38,A,minor,0.4725
29.91,44.86,A,minor,0.4003
37.38,52.34,G#,minor,0.3849
44.86,59.81,A,minor,0.3727
52.34,67.29,A,minor,0.4269
59.81,74.77,A,minor,0.421
67.29,82.25,A,minor,0.4528
74.77,89.72,A,minor,0.4545
82.25,97.2,A,minor,0.4233
89.72,104.68,A,minor,0.4629
97.2,112.15,A,minor,0.4877
104.68,119.63,A,minor,0.4376
112.15,127.11,A,minor,0.4236
119.63,134.58,A,minor,0.4503
127.11,142.06,A,minor,0.3908
134.58,149.54,A,minor,0.4069
142.06,157.01,A,minor,0.4711
149.54,164.49,A,minor,0.4511
157.01,171.97,A,minor,0.3867
164.49,179.44,A,minor,0.4678
171.97,186.92,A,minor,0.5312
179.44,194.4,A,minor,0.4048
186.92,201.87,A,minor,0.4852
194.4,209.35,A,minor,0.7184
201.87,216.83,A,minor,0.587
209.35,224.3,A,minor,0.4216
216.83,231.78,A,minor,0.4843
224.3,239.26,A,minor,0.4619
231.78,246.74,A,minor,0.484
239.26,252.93,A,minor,0.483
