window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.8143
7.48,22.43,D#,major,0.8351
14.95,29.91,D#,major,0.8918
22.43,37.38,F,minor,0.6978
29.91,44.86,D#,major,0.7819
37.38,52.34,F,major,0.7015
44.86,59.81,F,major,0.7978
52.34,67.29,F,minor,0.7302
59.81,74.77,F,major,0.8483
67.29,82.25,F,major,0.7178
74.77,89.72,F,minor,0.6257
82.25,97.2,F,minor,0.7236
89.72,104.68,F,major,0.7313
97.2,112.15,F,minor,0.7212
104.68,119.63,D#,major,0.7267
112.15,127.11,A#,major,0.8153
119.63,134.58,F,major,0.7659
127.11,142.06,F,major,0.7594
134.58,149.54,F,minor,0.7446
142.06,157.01,F,major,0.8113
149.54,164.49,F,minor,0.7032
157.01,171.97,F,minor,0.6897
164.49,179.44,F,major,0.7667
171.97,186.92,D#,major,0.5919
179.44,194.4,D#,major,0.866
186.92,201.87,D#,major,0.7894
194.4,209.35,F,minor,0.8105
201.87,216.83,F,minor,0.7566
209.35,224.3,F,major,0.7983
216.83,231.78,C,minor,0.6337
224.3,239.26,F,minor,0.7736
231.78,246.74,F,minor,0.76
239.26,254.21,C,major,0.7865
246.74,261.69,C,major,0.7456
254.21,261.78,C,minor,0.7152
